ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Revenue
8312,1961,Basic,Married,28249,0,0,80,1,9,7,2,14,10,1,2,0,3,6,30
5534,1975,Master,Married,47808,0,1,30,123,1,26,2,0,72,2,3,2,3,7,35
5093,1974,PhD,Divorced,25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9,30
7592,1946,PhD,Married,51012,0,0,86,102,9,63,2,9,24,1,4,1,4,6,55
8895,1985,Graduation,Single,70596,0,0,68,347,44,534,17,0,26,1,3,5,12,2,86
8584,1952,PhD,Together,85431,0,0,54,376,53,462,168,53,53,1,2,7,7,0,133
2694,1967,Graduation,Married,42664,0,1,44,21,0,3,0,0,0,1,1,0,3,6,30
8910,1955,Graduation,Together,42586,1,1,7,194,2,56,0,0,0,5,4,1,6,8,30
7433,1985,Graduation,Single,29760,1,0,87,64,4,68,7,5,17,4,3,1,4,8,30
164,1977,PhD,Married,28973,0,0,59,206,0,46,3,2,12,2,5,1,5,8,30
10477,1973,PhD,Together,39435,1,0,16,71,0,18,0,0,13,1,3,1,2,7,30
2681,1984,2n Cycle,Married,65370,0,0,1,71,22,112,138,89,29,1,2,3,13,1,30
5150,1979,Basic,Single,20194,1,0,64,0,4,7,11,10,15,2,2,0,3,6,30
5283,1976,PhD,Single,42473,1,1,72,93,1,21,0,4,25,3,2,1,4,5,30
9645,1968,Graduation,Married,64590,0,0,98,920,138,168,36,46,30,1,9,4,10,6,208
10678,1959,Graduation,Together,71232,0,1,91,653,17,170,34,26,17,2,11,2,10,7,201
7261,1971,Graduation,Together,34600,1,1,8,199,33,60,8,3,15,5,5,2,5,8,30
9648,1967,Graduation,Single,46904,1,1,20,153,4,56,0,9,31,4,5,1,4,8,30
2870,1973,Graduation,Married,49094,0,1,6,376,0,38,11,8,69,5,6,3,6,6,68
8008,1983,Graduation,Together,36075,1,0,54,46,0,30,12,1,30,1,2,0,4,6,30
1513,1979,2n Cycle,Together,60839,1,1,72,600,21,128,223,150,128,13,2,2,12,8,153
6173,1979,Graduation,Together,77298,0,1,46,425,115,292,23,35,79,1,6,6,11,3,158
1419,1950,Graduation,Together,34026,1,1,11,18,6,15,12,8,17,3,2,1,3,5,35
9150,1963,PhD,Single,48918,1,1,21,52,0,9,0,0,1,2,1,0,4,4,30
7960,1962,2n Cycle,Together,82122,0,0,89,734,22,350,151,25,100,1,3,9,13,1,238
1250,1976,Graduation,Single,37697,1,0,82,34,6,21,11,4,8,1,2,1,3,6,30
9905,1952,Graduation,Together,34074,1,1,69,135,1,41,10,1,67,5,3,3,3,6,30
10691,1960,Master,Married,28520,1,1,55,11,0,10,0,2,20,1,1,1,2,6,30
7002,1955,Graduation,Single,62535,0,1,13,163,48,90,0,45,52,1,3,2,8,3,35
2952,1977,Master,Single,36273,1,0,80,29,3,30,3,2,9,2,3,0,3,6,30
8439,1964,Graduation,Together,63404,0,2,97,734,26,70,11,44,17,2,6,3,4,4,208
762,1981,2n Cycle,Together,75774,1,0,27,340,21,134,258,14,56,1,7,5,8,4,104
2831,1976,Graduation,Together,78416,0,1,99,453,38,279,188,38,183,2,7,7,10,3,180
6977,1974,Graduation,Together,75702,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,324
6289,1951,Master,Together,59385,1,1,85,135,0,10,0,4,36,2,3,1,4,5,30
4168,1966,Graduation,Single,37070,1,1,30,231,7,137,4,15,39,9,5,1,8,7,30
8397,1951,Graduation,Married,44689,1,1,82,18,0,5,0,0,11,2,1,1,2,7,33
9284,1958,Graduation,Together,53977,0,1,21,620,16,165,0,24,82,5,5,5,12,5,102
6237,1966,PhD,Single,7144,0,2,92,81,4,33,5,2,291,0,23,1,1,0,30
3130,1964,Graduation,Single,18701,1,1,95,12,4,2,10,6,10,4,2,0,4,5,30
1619,1956,Graduation,Married,90369,0,0,2,292,51,981,224,23,17,1,4,6,6,1,74
1990,1974,PhD,Single,63159,0,0,74,965,34,586,89,86,37,1,3,5,8,3,262
5513,1966,Graduation,Together,37758,1,1,49,27,2,10,0,0,1,2,1,0,3,8,30
269,1963,PhD,Single,46757,0,1,71,777,30,163,0,51,122,6,4,4,7,9,148
8093,1969,Master,Married,79734,0,0,72,572,8,232,23,62,17,1,4,3,6,1,215
10513,1992,Graduation,Together,63207,0,0,68,438,169,565,91,169,70,1,2,3,6,7,129
10177,1954,Graduation,Divorced,72071,0,1,4,531,69,300,150,138,150,3,5,4,8,2,148
2549,1983,PhD,Together,21840,1,0,80,17,0,9,0,0,1,1,1,0,3,9,30
5782,1982,2n Cycle,Together,58582,0,1,15,402,35,106,101,77,42,2,9,2,9,5,51
10057,1951,Graduation,Single,72282,0,0,70,503,27,419,90,139,153,1,5,7,9,7,131
10307,1956,Graduation,Married,50387,0,2,91,369,9,87,12,14,34,3,6,2,8,5,70
8566,1961,PhD,Together,32583,1,1,10,5,0,3,0,0,1,1,1,0,2,7,30
2415,1962,Graduation,Together,62568,0,1,99,362,17,398,80,35,61,3,5,3,5,4,88
5684,1971,Master,Divorced,44635,1,1,25,56,0,9,0,0,3,2,2,0,3,7,30
8334,1971,Master,Single,33316,1,1,34,79,1,31,4,4,12,3,2,1,4,6,30
9166,1968,Graduation,Married,63967,0,1,57,387,84,141,73,35,162,3,4,4,12,2,86
1440,1978,2n Cycle,Together,52513,0,0,84,367,17,241,104,188,232,2,9,5,9,7,81
78,1969,Graduation,Married,25293,1,0,51,15,0,11,0,2,9,1,1,1,2,8,30
5441,1965,PhD,Widow,54111,0,1,97,267,6,54,8,3,50,2,5,2,6,5,36
5302,1986,Graduation,Together,78394,0,0,13,298,27,697,216,24,166,1,4,6,5,2,122
4687,1958,Master,Married,80739,0,0,92,674,92,736,39,0,92,1,3,11,9,1,216
1087,1975,Master,Together,22669,1,0,30,16,14,36,37,22,48,3,4,1,2,9,30
6859,1987,Graduation,Single,29236,1,0,30,37,4,24,16,9,9,2,4,0,3,9,30
9860,1959,Graduation,Together,44911,0,1,11,159,0,22,2,1,31,3,4,1,4,7,33
7129,1962,PhD,Married,54693,0,1,72,686,17,142,23,26,35,8,6,4,13,6,169
5866,1974,Graduation,Together,48186,1,0,39,97,3,66,12,7,34,3,4,1,4,7,30
10521,1977,Graduation,Married,54809,1,1,0,63,6,57,13,13,22,4,2,1,5,4,30
7393,1978,Graduation,Together,41580,1,1,15,56,5,24,4,0,3,3,2,1,3,5,30
7849,1970,PhD,Married,80336,0,0,12,209,19,456,160,142,66,1,2,9,13,1,44
332,1957,Graduation,Married,47743,0,1,56,198,2,43,0,12,20,3,4,1,6,6,40
9847,1955,2n Cycle,Married,62972,0,1,39,313,15,47,20,0,192,2,7,4,3,6,78
531,1954,PhD,Divorced,57333,0,1,55,941,14,397,76,58,176,11,8,5,9,6,212
9576,1982,PhD,Together,32313,1,0,60,86,4,56,2,4,7,3,4,0,4,9,30
6906,1953,Master,Widow,84953,0,0,73,167,48,602,63,72,72,1,3,10,4,2,30
7419,1968,Master,Divorced,27071,1,0,90,8,3,19,0,2,3,2,2,0,3,6,30
3170,1957,Master,Together,68148,0,0,86,389,66,408,37,57,85,1,4,4,6,2,108
8527,1965,Master,Together,65735,1,1,37,239,7,119,4,15,11,5,6,2,6,7,66
7872,1975,PhD,Married,86836,0,0,7,179,21,273,0,21,63,1,6,10,6,5,42
9931,1963,PhD,Married,4023,1,1,29,5,0,1,1,1,1,15,0,0,0,19,30
10595,1990,Graduation,Married,30093,0,0,19,2,6,28,13,4,16,1,2,0,3,7,30
4609,1966,PhD,Married,57705,0,1,14,383,0,53,6,4,40,3,8,1,6,6,108
5010,1988,Graduation,Single,25008,1,0,72,2,8,8,6,1,9,2,1,0,3,8,30
4427,1995,2n Cycle,Single,83257,0,0,56,536,27,590,38,107,67,1,5,10,12,6,166
11148,1975,Graduation,Together,22280,1,0,85,2,1,4,3,1,2,1,1,0,2,8,36
1168,1978,PhD,Married,72159,0,0,62,322,53,899,34,40,53,1,4,6,10,2,69
9595,1961,Graduation,Together,64260,0,0,1,539,169,816,20,0,30,1,4,5,4,3,157
10163,1984,PhD,Single,82733,0,0,28,712,50,420,65,38,38,1,8,4,7,4,256
2886,1971,Master,Divorced,74290,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,320
6710,1951,Master,Single,58217,2,1,84,68,1,13,3,5,13,1,2,0,4,6,44
5316,1976,Master,Together,21024,0,0,89,36,4,18,6,2,18,1,2,0,4,7,30
9029,1972,PhD,Married,70116,0,0,73,707,44,603,95,58,29,1,2,8,12,1,204
521,1985,Graduation,Together,54006,1,0,42,174,77,203,6,24,97,2,8,1,7,7,43
1459,1966,PhD,Married,69063,0,1,16,666,35,124,69,8,26,1,5,3,5,3,181
10241,1975,2n Cycle,Divorced,11448,0,0,16,0,0,0,6,2,6,1,1,0,2,6,30
1630,1979,Graduation,Single,61825,0,1,56,162,50,100,55,30,27,1,4,2,8,4,56
3254,1971,Graduation,Married,70886,1,0,65,407,70,239,103,88,53,1,5,4,4,2,81
9064,1982,Graduation,Married,69109,0,0,10,823,25,459,124,29,95,1,6,6,7,4,254
3678,1973,Graduation,Widow,60208,1,1,13,488,23,71,15,0,59,11,8,3,7,7,84
4227,1968,Master,Together,32889,1,1,78,28,0,13,4,2,8,3,2,1,3,5,30
9467,1984,Graduation,Single,34738,1,0,51,3,2,10,3,0,2,1,1,0,3,6,30
8486,1971,Master,Together,30538,1,0,27,284,0,52,8,3,20,4,9,0,4,10,30
2186,1977,2n Cycle,Together,82326,0,0,30,938,142,754,159,81,183,1,5,10,6,2,301
3286,1967,PhD,Divorced,26642,1,0,71,13,2,15,2,2,8,2,2,0,3,6,30
8602,1964,Graduation,Divorced,69932,0,1,97,412,172,153,150,105,57,2,7,6,11,4,111
3722,1972,Graduation,Single,44503,1,1,83,31,1,8,0,0,8,2,2,0,3,6,30
6715,1948,PhD,Single,60200,0,1,3,502,19,132,0,6,26,6,6,2,11,6,137
4796,1952,Graduation,Divorced,49638,0,1,71,18,10,3,3,5,0,1,1,0,3,2,30
9612,1987,2n Cycle,Single,23830,0,0,3,1,8,6,4,8,16,1,1,0,3,7,30
3766,1959,Master,Widow,33051,0,0,15,100,71,243,108,94,219,3,9,1,8,9,30
1399,1958,Graduation,Married,72905,0,0,52,407,114,445,181,165,203,1,3,7,9,1,115
1570,1951,PhD,Together,69702,0,1,8,664,9,240,50,19,57,2,7,7,10,4,152
3426,1975,Graduation,Divorced,70300,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,278
3074,1984,PhD,Married,70643,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,364
8341,1969,PhD,Married,30396,1,0,22,15,0,6,0,1,12,2,1,1,2,7,34
5180,1968,PhD,Divorced,50616,0,1,56,128,0,16,0,1,4,2,4,0,4,7,30
6461,1969,Master,Single,62772,0,1,74,581,49,157,43,8,108,1,5,6,11,2,134
7679,1985,PhD,Single,30298,0,0,48,6,3,12,6,1,0,1,1,1,3,3,30
10702,1984,Graduation,Single,52413,1,0,67,185,8,133,56,56,12,2,7,1,7,7,45
7505,1957,PhD,Married,44155,1,1,24,22,1,9,0,0,14,1,1,1,2,4,30
5113,1971,PhD,Divorced,86979,0,0,67,584,100,835,65,83,35,1,5,5,5,2,212
10858,1975,Graduation,Together,76532,1,1,38,355,30,177,90,138,30,4,9,5,7,5,99
2961,1982,Graduation,Married,42081,1,0,86,175,10,110,54,6,27,2,6,3,4,6,30
2747,1988,PhD,Married,67546,0,0,90,864,134,768,150,38,172,1,4,10,5,3,245
3010,1989,Master,Together,88420,0,0,87,957,153,612,99,95,153,1,4,7,8,1,339
5790,1985,Graduation,Married,31158,1,0,62,25,6,16,20,0,5,2,2,0,3,8,30
6892,1968,Graduation,Divorced,61671,0,1,23,641,7,56,0,0,28,8,10,4,6,8,156
1743,1974,Graduation,Single,69719,0,0,99,273,86,208,177,14,43,1,2,3,5,1,75
3578,1949,Graduation,Divorced,49160,0,1,29,122,21,43,25,10,15,2,3,1,6,6,30
8462,1978,Basic,Together,24882,1,0,52,1,4,10,29,0,36,1,1,1,2,6,30
5558,1954,PhD,Single,90933,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,403
4619,1945,PhD,Single,113734,0,0,9,6,2,3,1,262,3,0,27,0,0,1,30
8780,1950,PhD,Together,59292,0,1,71,378,14,68,19,14,14,2,3,5,8,3,84
10789,1964,PhD,Married,45759,1,1,13,42,1,18,3,0,4,2,2,0,3,7,30
10779,1983,Graduation,Single,22148,0,0,16,15,5,14,0,4,11,1,1,0,3,7,30
5896,1987,Master,Married,73395,0,0,94,272,7,80,20,7,11,1,4,4,6,2,103
2337,1971,Graduation,Divorced,29819,1,0,77,9,1,24,2,1,2,3,3,0,3,6,30
10951,1968,Graduation,Married,45688,0,1,20,279,0,18,0,0,9,2,3,1,8,4,49
544,1954,Graduation,Married,62820,0,0,51,398,61,265,138,61,53,1,3,4,6,1,109
17,1971,PhD,Married,60491,0,1,81,637,47,237,12,19,76,4,6,11,7,5,123
10680,1986,Graduation,Together,33235,1,0,71,45,0,16,2,1,6,1,3,0,3,7,30
3265,1959,Graduation,Married,35701,0,0,36,21,1,9,7,3,5,1,1,0,3,6,30
5623,1980,Master,Married,31535,1,0,95,15,4,13,0,0,19,1,1,1,2,7,30
5832,1960,2n Cycle,Together,92556,0,0,32,493,183,352,184,23,28,0,3,5,13,0,217
5544,1970,Graduation,Single,67384,0,1,32,957,40,175,158,53,107,2,7,8,5,5,303
6417,1971,Master,Together,80573,0,0,85,829,138,430,60,92,15,1,4,6,13,2,280
5831,1967,Graduation,Married,77870,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,327
7101,1963,PhD,Widow,52278,0,1,24,953,0,71,0,0,174,6,10,5,10,8,163
10176,1968,Graduation,Single,57107,0,1,44,159,0,120,0,0,137,7,4,4,8,8,30
2326,1990,Graduation,Married,18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,30
4385,1981,PhD,Single,36038,1,0,82,23,0,15,0,2,7,2,3,0,3,6,30
2929,1976,Graduation,Single,20180,0,0,27,18,42,24,15,20,18,1,2,1,4,7,30
10686,1965,PhD,Together,34230,1,1,72,15,0,4,0,0,2,1,1,0,2,7,30
2546,1977,2n Cycle,Single,31878,0,1,7,23,4,5,10,5,23,1,1,0,4,3,37
3283,1972,2n Cycle,Married,70932,0,1,57,200,193,100,46,185,185,2,6,2,12,3,72
3138,1956,Graduation,Single,91249,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,462
4994,1943,Master,Single,77598,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,375
7966,1959,Graduation,Single,80982,1,1,48,505,137,401,104,22,22,3,11,5,11,5,205
3112,1977,Master,Married,22701,1,0,2,2,4,9,0,4,5,1,1,0,3,5,30
10872,1969,PhD,Married,55212,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,193
2181,1970,Graduation,Married,70617,0,0,45,353,61,753,40,46,27,1,3,3,7,2,94
1867,1957,Graduation,Single,64849,0,0,42,652,48,350,94,84,108,1,9,3,6,5,191
1518,1965,Master,Married,62694,1,1,29,379,6,157,25,91,91,5,9,3,7,7,134
5734,1974,PhD,Married,61917,1,1,83,46,4,36,2,2,1,1,2,0,4,5,30
2878,1947,PhD,Married,67472,0,1,93,162,31,127,8,17,69,2,4,2,7,3,54
1458,1982,Master,Married,21059,1,0,40,8,3,19,3,3,8,3,3,0,3,6,30
7007,1968,Master,Married,29543,2,0,47,17,3,18,3,4,18,2,3,1,2,7,30
6200,1951,Graduation,Married,75903,0,1,50,340,108,185,130,38,100,2,6,6,9,3,156
1403,1975,2n Cycle,Together,34984,1,1,40,8,4,15,3,5,3,2,1,0,3,7,30
4827,1956,PhD,Single,54998,0,1,3,154,22,202,39,30,8,5,4,2,9,4,39
6250,1949,PhD,Widow,54356,0,1,62,710,15,30,20,0,0,3,11,2,8,8,164
9291,1959,Master,Married,34242,0,1,25,8,2,4,0,0,1,1,0,0,3,5,30
2478,1973,Graduation,Married,25410,1,0,48,2,2,4,13,13,4,1,1,0,4,4,30
1139,1984,PhD,Married,73356,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,314
5138,1950,Graduation,Together,28320,0,1,68,19,1,14,3,2,4,1,1,0,3,8,30
5393,1977,Graduation,Single,23763,1,0,64,22,0,6,6,2,6,1,1,0,3,7,30
10413,1984,Graduation,Married,72570,0,0,67,274,83,216,151,141,224,1,4,6,12,1,73
5015,1976,Master,Married,34529,1,0,94,68,6,38,3,6,41,2,2,2,3,7,30
10868,1951,Graduation,Widow,70792,0,0,82,344,45,654,104,11,114,2,3,4,10,3,90
10676,1982,Graduation,Married,63211,0,0,3,145,193,459,205,26,145,2,3,8,7,2,44
2495,1974,Master,Married,83891,0,1,24,217,38,350,111,85,15,1,4,7,10,1,72
7842,1968,Graduation,Single,36065,1,1,54,18,7,34,10,2,3,3,3,0,3,8,30
9955,1954,Graduation,Together,39898,0,1,20,69,8,26,12,7,12,2,3,0,4,7,30
6663,1940,PhD,Single,51141,0,0,96,144,0,7,0,0,6,1,3,1,4,5,30
2162,1976,Graduation,Married,56939,0,1,19,256,34,103,90,29,49,2,3,3,10,3,84
3434,1951,Graduation,Single,80872,0,0,60,483,72,567,94,12,108,1,4,4,10,1,138
7919,1976,PhD,Together,72335,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,359
5626,1964,PhD,Single,61798,0,0,13,338,4,89,11,8,13,1,4,2,9,4,72
6428,1950,PhD,Widow,76842,0,0,37,605,10,345,84,54,32,1,1,8,7,0,214
8514,1976,Graduation,Together,29478,1,0,59,8,0,7,3,1,1,1,1,0,3,6,42
10448,1956,Graduation,Single,46998,0,1,55,172,41,86,45,6,27,5,5,3,5,7,95
2109,1990,Graduation,Single,96843,0,0,60,448,71,951,40,17,17,1,6,11,10,2,195
7530,1950,PhD,Widow,56551,1,1,48,67,4,32,17,2,16,3,2,1,4,4,30
8925,1965,Master,Married,70053,0,1,38,512,53,98,81,179,89,3,8,5,10,5,143
3009,1962,PhD,Widow,71670,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,425
6355,1978,Graduation,Married,44359,1,1,19,20,0,14,7,3,1,3,2,0,4,3,30
3517,1952,Graduation,Single,40887,1,1,32,50,4,44,10,10,43,3,3,1,3,9,30
1158,1966,Graduation,Divorced,48877,0,1,27,102,1,15,2,0,24,1,3,0,4,7,31
6203,1947,Graduation,Together,74485,0,0,58,499,149,815,173,49,49,1,6,7,12,3,151
7165,1972,Graduation,Together,64474,0,1,59,381,35,172,56,86,93,2,8,2,10,5,94
3595,1963,Graduation,Together,77226,0,1,29,631,43,239,128,76,21,2,6,8,12,3,192
8537,1949,Graduation,Widow,72643,0,0,60,526,80,553,123,94,53,1,3,10,7,2,149
4331,1978,Master,Together,85738,0,0,41,913,26,376,17,26,13,1,3,6,11,1,336
6281,1966,Graduation,Divorced,55686,0,1,27,673,0,199,37,47,26,2,6,3,5,4,162
4338,1983,Graduation,Single,39062,1,0,28,23,0,9,0,0,12,1,1,0,3,4,55
2452,1971,Graduation,Together,34600,1,1,8,199,33,60,8,3,15,5,5,2,5,8,41
9507,1975,Graduation,Married,40794,0,1,18,261,23,73,4,23,50,2,6,3,5,7,47
8360,1971,2n Cycle,Married,54690,1,1,76,111,16,37,7,9,18,3,3,1,5,3,30
10311,1969,Graduation,Married,4428,0,1,0,16,4,12,2,4,321,0,25,0,0,1,30
5117,1963,2n Cycle,Married,32632,0,0,32,63,151,137,153,19,53,2,4,4,8,5,31
4867,1968,PhD,Single,38236,1,1,2,58,0,18,2,0,10,4,3,0,4,7,30
9289,1979,Graduation,Married,36781,1,0,16,29,1,17,0,3,13,1,2,1,2,8,30
10913,1984,Master,Single,31385,1,0,56,3,2,12,0,1,9,1,1,0,2,8,30
3032,1984,Graduation,Married,24570,1,0,97,28,34,62,11,14,44,3,4,0,4,9,30
8524,1974,PhD,Divorced,25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9,30
3334,1951,Graduation,Married,94642,0,0,35,879,143,797,106,143,143,0,5,7,9,1,320
4470,1962,Master,Married,58646,0,1,3,62,1,44,6,5,22,1,2,1,4,4,32
1406,1975,Graduation,Single,53201,1,1,49,280,7,81,20,0,27,8,6,3,5,7,79
8619,1957,Graduation,Together,21994,0,1,4,9,0,6,3,1,3,1,0,0,3,5,30
10821,1978,Graduation,Married,57113,1,1,45,182,4,33,0,2,42,6,4,1,5,7,56
4552,1991,Graduation,Married,51373,0,0,37,83,2,101,64,26,117,1,3,5,3,4,30
898,1986,Graduation,Married,23477,1,0,39,38,15,54,3,8,29,3,3,0,4,8,30
9797,1956,Graduation,Married,58116,0,1,38,228,19,130,4,11,51,2,3,3,8,2,62
10949,1963,PhD,Divorced,72968,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,335
8212,1971,Master,Married,39791,0,1,89,85,15,27,13,13,21,2,3,1,4,7,30
6248,1947,Master,Single,91712,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,492
10164,1958,Graduation,Single,94472,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,399
4547,1960,Graduation,Together,13672,1,1,86,6,2,9,2,1,5,2,1,0,3,8,30
6815,1980,2n Cycle,Married,96547,0,0,4,448,21,125,52,101,62,0,7,6,8,2,195
4122,1975,Graduation,Married,79205,0,0,73,504,23,117,179,28,44,1,6,5,4,4,159
10841,1975,PhD,Together,56559,0,1,46,226,22,133,41,31,31,3,4,3,8,4,34
5370,1973,PhD,Married,32644,1,0,38,239,3,141,0,7,23,4,7,1,6,8,30
176,1980,2n Cycle,Single,67506,0,1,73,90,38,67,33,36,67,1,4,1,6,3,30
4860,1970,Graduation,Single,24206,1,0,66,7,2,8,3,2,3,1,1,0,3,6,30
10757,1967,PhD,Divorced,28420,1,0,36,4,2,5,2,0,0,1,1,0,2,6,30
4023,1970,Graduation,Married,22979,1,0,29,16,17,19,20,21,22,3,3,2,2,8,30
6679,1966,Graduation,Single,33279,0,0,29,10,3,3,0,0,0,1,0,0,3,3,30
9923,1972,Master,Single,46423,1,1,6,68,0,16,0,0,8,3,2,0,4,7,30
7181,1977,Graduation,Married,30368,0,1,97,35,0,13,2,0,2,2,2,0,3,8,30
3599,1970,Graduation,Married,63684,0,1,61,575,80,428,208,93,80,3,8,4,8,5,147
405,1964,Graduation,Divorced,41638,0,1,68,315,0,31,4,0,91,4,5,5,3,8,36
6870,1959,PhD,Divorced,68805,0,1,73,182,2,49,17,13,20,1,3,1,7,2,63
832,1966,PhD,Together,65814,0,1,90,561,14,113,10,14,35,3,8,2,10,5,167
2002,1958,Graduation,Divorced,71964,0,0,81,587,51,932,180,34,86,1,5,6,5,3,137
3657,1986,Graduation,Single,39146,1,0,1,94,1,33,13,12,12,3,4,0,4,8,30
500,1977,Graduation,Together,96876,0,0,79,908,43,735,40,194,21,1,7,7,9,2,337
1951,1981,Basic,Married,34445,0,0,92,228,122,122,208,129,30,6,11,2,8,9,30
3262,1958,Graduation,Single,68281,0,0,31,995,112,417,42,48,41,1,2,9,13,5,289
4102,1975,2n Cycle,Married,37284,1,1,46,11,1,2,2,1,6,1,0,0,3,6,30
7042,1983,Graduation,Married,36790,0,0,14,3,3,14,15,21,10,1,2,1,2,9,30
10598,1967,Graduation,Together,27943,1,1,89,12,1,16,4,1,3,3,2,0,3,8,39
255,1951,Graduation,Divorced,22263,1,1,31,17,0,2,0,0,2,2,1,0,3,6,30
2375,1972,Graduation,Together,30261,1,2,75,8,0,5,0,3,6,1,0,0,3,8,30
9829,1978,Graduation,Together,28587,1,0,42,22,4,17,12,10,13,3,2,0,4,6,30
6214,1982,Master,Married,43815,1,0,53,14,10,29,4,7,15,1,2,0,3,6,30
4954,1956,Graduation,Married,48195,1,1,53,106,27,68,52,7,5,6,4,2,5,6,48
7861,1952,Master,Married,77027,0,1,23,820,57,242,45,0,11,2,8,3,6,4,227
4837,1965,PhD,Married,71322,0,1,57,753,43,226,69,10,204,2,8,5,13,4,155
9423,1979,Master,Married,32765,1,0,49,13,3,17,7,3,3,2,2,0,4,5,30
4198,1965,Graduation,Together,29672,1,1,6,9,1,3,0,4,8,1,0,0,3,6,37
153,1953,Graduation,Divorced,23272,0,0,29,19,3,6,4,2,12,1,1,0,3,4,30
9323,1949,Master,Together,49912,0,1,5,520,8,223,32,49,42,4,10,5,7,8,108
10001,1985,2n Cycle,Together,7500,1,0,98,5,17,17,13,14,34,4,2,1,3,9,30
3945,1947,PhD,Widow,68117,0,1,80,618,44,215,0,17,36,2,11,8,4,6,185
3799,1955,Graduation,Married,67225,0,1,4,315,35,322,46,7,143,3,7,2,11,5,65
8625,1976,Graduation,Married,17649,1,0,70,15,1,23,0,5,1,3,3,0,3,8,30
3491,1975,Graduation,Together,55914,0,1,32,384,60,364,119,101,232,4,11,6,8,7,96
983,1984,Graduation,Married,40059,1,0,82,110,29,92,28,10,145,1,6,2,3,8,39
9119,1950,Graduation,Together,60905,0,1,27,208,17,76,36,17,38,2,3,3,7,2,106
4786,1977,Graduation,Married,75330,1,1,94,555,82,257,93,61,61,4,10,3,12,6,175
5872,1951,Graduation,Single,60689,0,1,23,240,90,216,63,6,24,4,4,4,10,3,48
6568,1984,Graduation,Married,38680,1,0,97,11,0,36,15,5,12,1,2,0,3,7,30
5628,1982,Graduation,Together,61416,0,0,25,848,154,323,201,61,78,1,10,3,10,6,173
5631,1991,Graduation,Single,49767,0,0,92,202,47,197,55,42,149,1,5,4,8,4,30
4974,1970,Graduation,Single,83273,1,2,98,433,89,650,16,102,102,10,4,6,9,7,136
8416,1981,Graduation,Married,29009,1,0,19,6,6,15,10,5,2,2,2,0,3,6,30
5454,1979,Master,Married,45057,1,0,80,37,0,7,3,0,3,1,2,0,3,5,30
4095,1971,Graduation,Married,37150,1,0,80,167,37,64,49,34,116,8,4,3,6,7,30
5474,1970,Graduation,Single,43020,1,0,79,45,7,99,4,25,43,3,4,1,4,6,30
4268,1959,Graduation,Married,53154,0,1,50,129,0,21,0,1,7,1,3,1,4,4,30
10701,1973,Graduation,Married,65308,0,0,60,713,0,264,120,80,34,1,7,8,12,4,186
3507,1970,Graduation,Single,76467,1,0,44,676,161,426,210,44,58,2,2,5,5,6,200
2079,1947,2n Cycle,Married,81044,0,0,0,450,26,535,73,98,26,1,5,6,10,1,149
626,1951,Graduation,Married,32871,1,1,28,22,2,12,0,2,5,1,1,0,3,4,30
4426,1975,Graduation,Single,55801,1,1,35,367,4,51,6,4,95,6,7,2,6,7,65
2591,1959,Graduation,Widow,76320,0,1,49,526,35,214,69,53,35,2,6,3,4,2,148
10509,1955,Master,Single,36927,1,1,46,51,0,16,0,0,4,2,3,0,3,8,30
6382,1953,Graduation,Together,48794,1,1,97,25,0,11,3,0,15,1,1,0,3,4,30
6673,1965,Graduation,Single,23478,0,0,51,28,6,27,12,17,39,1,3,0,3,8,30
7441,1973,Graduation,Divorced,71128,1,0,80,958,159,447,20,0,31,3,2,10,12,7,263
1071,1976,PhD,Divorced,70179,0,1,10,532,88,168,69,44,133,3,7,3,13,5,167
10061,1950,Graduation,Married,59462,0,1,29,724,17,143,0,8,196,2,9,2,12,7,178
7187,1969,Master,Together,51381.5,1,1,52,375,42,48,94,66,96,7,4,10,4,3,81
8775,1969,Graduation,Together,38361,1,0,74,39,0,56,20,8,14,3,3,1,3,7,30
1612,1981,PhD,Single,51381.5,1,0,82,23,0,15,0,2,7,2,3,0,3,6,30
2345,1982,PhD,Together,70038,0,0,54,587,54,348,71,54,130,1,4,4,8,2,172
